seed,baseline_value,aug_value,difference_aug_minus_baseline
5,0.9328400682982356,0.9140580535002846,-0.018782014797951052
12,0.93340922026181,0.9243027888446215,-0.009106431417188476
20,0.9282868525896414,0.9151963574274331,-0.013090495162208282
44,0.9089356858281161,0.8599886169607285,-0.048947068867387644
