seed,baseline_value,aug_value,difference_aug_minus_baseline
5,0.7022653721682848,0.5469255663430421,-0.15533980582524265
12,0.8576051779935275,0.9449838187702265,0.08737864077669899
20,0.9935275080906149,0.9029126213592233,-0.09061488673139151
44,0.8543689320388349,0.9741100323624595,0.11974110032362462
