seed,baseline_value,aug_value,difference_aug_minus_baseline
5,0.9328400682982356,0.9123505976095617,-0.020489470688673905
12,0.93340922026181,0.9271485486624929,-0.006260671599317091
20,0.9282868525896414,0.9140580535002846,-0.014228799089356814
44,0.9089356858281161,0.8782014797951053,-0.030734206033010802
